1329	3236	0.080
200	4802	0.038
2636	2601	0.008
587	2751	0.096
4121	3472	0.098
1640	913	0.089
3676	978	0.043
2805	4836	0.010
4361	4601	0.052
3724	745	0.017
1550	2681	0.073
4928	3133	0.025
1638	2175	0.078
3310	4121	0.003
4939	1343	0.079
63	2647	0.038
2271	3897	0.003
2261	3868	0.080
203	3520	0.073
4506	1188	0.073
904	1023	0.010
2353	627	0.001
4527	1735	0.000
3297	4573	0.087
4519	2751	0.083
760	711	0.079
1483	3892	0.020
2388	2161	0.072
1778	2630	0.098
3795	3296	0.043
2511	4580	0.015
2510	1549	0.001
3803	325	0.000
2620	886	0.094
3611	934	0.083
620	1538	0.004
3871	3155	0.007
3116	4675	0.068
3661	213	0.048
423	3594	0.073
1199	2261	0.085
3986	3809	0.077
289	290	0.000
1515	2204	0.074
3398	4407	0.063
139	50	0.025
3906	145	0.077
2631	523	0.092
3017	4476	0.000
2035	4223	0.055
4493	1997	0.068
2568	3455	0.086
571	4469	0.076
1860	3509	0.010
4237	1273	0.082
3006	1707	0.080
3970	127	0.079
420	1300	0.077
3591	3762	0.072
2737	1654	0.079
270	3286	0.018
675	3919	0.084
4740	1695	0.057
676	2879	0.038
502	1735	0.000
4512	3936	0.002
4099	4432	0.093
3060	325	0.000
159	594	0.097
4873	149	0.091
4389	4774	0.079
1061	3301	0.028
1419	4379	0.011
605	3458	0.017
1397	1686	0.093
4143	651	0.096
777	400	0.083
819	3472	0.003
4912	2939	0.002
357	1700	0.090
4527	1481	0.000
2673	650	0.016
2902	4153	0.066
1258	2805	0.061
3646	4509	0.061
3143	3470	0.094
4479	2548	0.050
890	2963	0.021
995	3630	0.035
236	2805	0.083
301	3722	0.047
133	3565	0.084
3338	3943	0.078
1406	4849	0.082
4492	413	0.003
851	4924	0.004
2695	566	0.100
3698	2405	0.019
4457	3549	0.072
4752	3492	0.070
2873	1823	0.004
1638	501	0.084
338	4816	0.008
2224	2203	0.009
4342	4340	0.049
3140	3918	0.047
4345	1461	0.081
2396	1705	0.074
4591	2948	0.027
2449	3864	0.000
4890	482	0.041
1833	564	0.051
1434	3651	0.081
3073	2794	0.078
1854	4681	0.080
2179	3829	0.000
4057	236	0.002
959	4466	0.003
1868	3846	0.064
3544	2407	0.000
646	1787	0.066
82	1532	0.011
951	1144	0.073
443	4335	0.073
664	663	0.047
1	1403	0.091
1708	2723	0.094
2190	4224	0.099
4819	4941	0.042
3041	2875	0.089
356	622	0.000
356	2449	0.000
3434	4539	0.005
761	1222	0.074
328	3669	0.099
3232	588	0.094
2840	1538	0.026
1968	1980	0.080
4803	659	0.045
2981	2031	0.057
757	4361	0.018
490	3198	0.013
76	3024	0.028
643	3630	0.098
1654	3419	0.042
3470	2857	0.098
3085	3869	0.082
587	1485	0.082
2405	468	0.066
334	3472	0.048
2936	3203	0.000
1525	1389	0.018
1922	4837	0.063
1090	3289	0.015
3328	3579	0.007
2393	178	0.020
708	3803	0.000
200	2645	0.009
2645	650	0.009
2970	4499	0.011
2671	4453	0.082
3872	2214	0.058
1861	3401	0.083
435	1172	0.000
4526	197	0.079
4012	2017	0.078
2216	3222	0.071
2652	4756	0.077
811	4937	0.071
1902	1813	0.000
890	1790	0.037
2047	2179	0.071
4440	3928	0.004
2651	4935	0.000
502	708	0.000
322	4681	0.061
2043	2849	0.085
867	4340	0.083
3297	4531	0.083
1199	833	0.006
1481	2449	0.000
90	1736	0.000
4896	3969	0.065
955	4960	0.030
2869	4571	0.055
900	419	0.032
3078	1144	0.083
1096	771	0.027
1270	4555	0.061
1942	2749	0.072
3646	143	0.064
837	1116	0.081
3657	4927	0.030
3975	1019	0.057
4585	1594	0.096
1147	4805	0.016
1199	3248	0.087
3868	5017	0.063
3201	1668	0.032
5021	4837	0.034
2518	2987	0.053
4749	4774	0.087
2157	3163	0.092
4153	4292	0.046
4703	1584	0.074
2101	1399	0.082
1964	3617	0.094
451	716	0.078
260	4004	0.018
676	759	0.012
731	4325	0.028
2740	3664	0.075
1964	4980	0.020
2007	4711	0.004
1320	340	0.093
4039	4748	0.066
735	1946	0.000
4878	1448	0.085
1207	3943	0.082
726	1434	0.046
4562	4091	0.081
1076	1055	0.000
1121	4487	0.021
2599	3407	0.094
4303	4571	0.080
1019	1721	0.026
1007	1810	0.076
2395	756	0.097
4844	4814	0.000
995	185	0.009
1007	1693	0.066
2447	4815	0.060
1061	1481	0.000
1876	1870	0.087
4707	4873	0.081
643	185	0.069
4056	564	0.055
2226	3820	0.016
2397	4706	0.078
260	4216	0.004
2469	992	0.016
2658	4755	0.006
3240	2935	0.082
4039	862	0.068
1938	3472	0.070
429	589	0.070
549	2218	0.043
3408	1251	0.007
2517	339	0.066
5055	2204	0.014
3398	4815	0.016
3657	4241	0.021
2410	4267	0.088
946	1948	0.000
4415	3176	0.038
3458	1980	0.041
2735	1848	0.006
3078	1024	0.048
317	3992	0.073
3390	2572	0.061
2651	3203	0.000
1615	1810	0.083
3239	325	0.097
282	3023	0.002
4593	100	0.018
3284	3517	0.066
2223	4363	0.086
920	325	0.062
2553	1181	0.044
2173	501	0.094
699	51	0.042
1640	3181	0.058
2499	1455	0.090
1256	3480	0.055
2506	2853	0.060
2161	2023	0.003
93	4539	0.020
4579	4936	0.072
4527	1968	0.080
2397	3954	0.085
4917	1768	0.032
3183	4292	0.029
1656	231	0.004
3777	2708	0.081
622	1441	0.000
1862	3314	0.078
1999	23	0.079
4057	800	0.085
2177	2977	0.096
5055	3293	0.086
883	2175	0.072
1918	4693	0.080
1455	766	0.065
1119	529	0.079
431	2294	0.005
4475	1383	0.098
3812	935	0.034
4671	4815	0.066
3718	4052	0.072
3215	1510	0.063
327	3537	0.006
1358	3154	0.086
2060	2235	0.094
4633	21	0.087
207	2085	0.088
2385	3829	0.000
3432	2409	0.085
1456	3146	0.020
3870	2161	0.038
1998	4694	0.007
3527	3630	0.083
1046	1737	0.066
32	950	0.098
2518	3108	0.096
454	1407	0.013
4332	2926	0.009
3652	1844	0.038
3004	634	0.069
4055	708	0.000
4373	3086	0.088
3508	1860	0.010
1804	3974	0.079
2749	3019	0.057
4980	3172	0.002
3137	4685	0.072
594	2469	0.089
482	4960	0.009
3354	4546	0.000
414	1273	0.074
1695	646	0.058
2338	848	0.083
3239	942	0.097
3659	474	0.092
4312	4970	0.040
3159	3200	0.074
2224	4129	0.064
4802	3790	0.079
1061	3829	0.000
2261	3517	0.046
5021	1737	0.084
1564	419	0.095
4138	3025	0.042
2664	887	0.056
3246	325	0.000
4631	567	0.063
1286	1962	0.082
1024	2796	0.078
2850	1449	0.090
4988	3687	0.000
1700	1445	0.056
549	162	0.096
883	4618	0.017
1727	1949	0.035
2024	1310	0.080
1341	1899	0.087
2339	4754	0.057
351	3653	0.064
81	4709	0.087
3637	2582	0.098
1753	2241	0.083
3158	1883	0.021
4373	1364	0.086
639	2343	0.066
435	325	0.000
1724	3727	0.071
4933	580	0.089
2413	1138	0.011
2396	2370	0.018
4486	4637	0.089
414	4237	0.020
4041	1089	0.075
2172	1787	0.016
942	3017	0.000
978	2676	0.095
3338	2370	0.085
3054	3943	0.073
495	2715	0.000
1477	1584	0.096
1839	2892	0.056
2341	3516	0.086
82	1781	0.093
3599	3707	0.022
2110	4056	0.007
2035	2673	0.077
631	1047	0.096
1998	4693	0.007
3205	1071	0.005
1739	3350	0.007
4145	1449	0.050
1032	420	0.000
5036	4311	0.067
4585	1220	0.082
1688	239	0.100
3458	4962	0.067
3458	1029	0.041
4893	3871	0.081
3269	4237	0.001
2423	4400	0.038
4593	260	0.027
1868	2945	0.075
549	387	0.056
4844	4935	0.000
4055	1978	0.000
194	2612	0.061
3795	415	0.094
5021	579	0.085
1600	3826	0.064
857	4156	0.013
950	4618	0.053
2620	1980	0.094
692	554	0.067
2740	2217	0.097
236	4784	0.054
366	1346	0.065
3276	3527	0.021
4946	40	0.062
1804	3143	0.078
2321	4817	0.019
4802	2773	0.043
4802	4133	0.077
186	2318	0.011
3911	3378	0.096
1731	1753	0.074
4579	1122	0.095
4181	956	0.065
269	2007	0.005
2945	4353	0.037
1849	3113	0.085
2261	1715	0.072
3943	3023	0.095
1735	1902	0.000
1708	796	0.088
1700	3472	0.062
2353	2027	0.041
1855	4711	0.000
2449	4935	0.000
114	306	0.072
2737	532	0.049
2396	4706	0.078
4484	4248	0.084
2832	3133	0.100
2827	4067	0.004
3231	2074	0.086
4618	2175	0.076
1097	1071	0.080
1731	4650	0.080
1527	2447	0.033
4259	1905	0.002
3004	347	0.017
4372	3535	0.003
3923	1345	0.026
3449	4097	0.024
3027	1345	0.029
4938	225	0.023
1128	2271	0.100
1223	1172	0.000
154	327	0.013
2737	3419	0.037
2173	1768	0.001
100	260	0.045
1589	4231	0.094
865	1800	0.085
881	4933	0.067
4839	334	0.097
3069	2405	0.004
14	1893	0.016
2936	1767	0.000
2808	993	0.013
1863	4432	0.075
3885	655	0.011
2944	438	0.063
3253	2027	0.074
183	1620	0.025
4347	2987	0.016
2616	1280	0.090
1111	3962	0.002
200	3974	0.081
1747	2932	0.039
256	2235	0.066
1026	2630	0.097
3320	819	0.080
3296	2447	0.020
579	5033	0.089
4637	1019	0.057
2869	2977	0.015
4135	2074	0.092
861	4412	0.078
2339	1072	0.048
1555	4397	0.096
3458	1968	0.063
2730	1714	0.017
2137	109	0.002
2263	2452	0.075
4122	2796	0.057
1143	4363	0.066
4811	2601	0.072
419	3058	0.075
48	1310	0.072
3795	3030	0.046
796	1370	0.002
1434	3114	0.046
1226	1228	0.000
3117	3030	0.096
4687	2944	0.059
3337	1202	0.031
2749	967	0.078
3635	3626	0.070
1335	2357	0.003
1143	967	0.005
3246	4962	0.060
759	3379	0.074
2253	2865	0.036
1354	4779	0.041
2418	1364	0.078
2396	475	0.083
995	1746	0.087
308	307	0.087
4875	1467	0.072
285	3023	0.015
4844	502	0.000
3984	4096	0.098
4389	4960	0.044
1110	2733	0.081
2708	581	0.088
4777	2711	0.061
2858	3210	0.043
1640	4508	0.047
2723	1200	0.034
2199	2603	0.081
4571	736	0.090
159	655	0.089
906	1522	0.012
3091	4071	0.077
2171	1486	0.059
2620	1902	0.094
605	3662	0.010
183	1563	0.065
4615	3651	0.021
579	4912	0.041
4112	3435	0.049
1705	475	0.061
56	4049	0.000
715	4226	0.074
3904	1127	0.011
1999	22	0.079
1563	1880	0.090
3330	1233	0.062
2276	2624	0.013
4908	1312	0.031
4984	1522	0.077
4251	954	0.096
3917	3653	0.086
4135	2038	0.032
90	420	0.000
4674	521	0.093
2431	4518	0.027
2140	3749	0.042
1640	3457	0.052
3402	4635	0.076
3544	579	0.039
3713	1822	0.082
3063	2035	0.073
4012	196	0.045
253	254	0.000
132	4957	0.084
415	4815	0.082
3678	3943	0.063
4698	85	0.076
2350	3244	0.070
3531	2308	0.061
3225	3646	0.071
1060	871	0.090
4938	4156	0.081
3140	3139	0.000
3310	3749	0.035
197	3640	0.060
1679	2627	0.062
4527	3060	0.000
1724	2417	0.064
1467	5007	0.004
4453	1435	0.074
1984	3447	0.024
3063	4223	0.099
3967	3139	0.081
282	800	0.061
3338	967	0.067
3295	1916	0.025
1443	327	0.079
334	3403	0.097
3432	2975	0.094
2405	3073	0.099
1735	1441	0.000
3970	1294	0.075
1410	3323	0.064
2548	4701	0.073
622	707	0.000
4795	1737	0.040
875	4608	0.089
4927	4326	0.004
3296	94	0.014
5023	2681	0.031
3805	1023	0.001
1735	737	0.000
737	3301	0.028
3305	4745	0.084
4890	1714	0.083
1876	4832	0.011
715	4659	0.042
3249	3331	0.076
4579	1389	0.068
4486	4918	0.078
3493	581	0.025
1890	2603	0.096
4875	1024	0.083
3698	2661	0.090
3635	1439	0.100
1207	828	0.059
4493	2612	0.069
4258	4784	0.024
2903	423	0.097
3923	3229	0.046
779	3900	0.017
2073	4814	0.000
3428	3112	0.002
4251	184	0.084
622	2179	0.000
2839	3662	0.089
605	817	0.074
622	3829	0.000
699	50	0.042
2073	1481	0.000
1029	4962	0.060
502	834	0.070
4756	4757	0.000
2832	660	0.028
175	2780	0.077
1143	4170	0.011
694	1505	0.049
3236	171	0.078
3801	1972	0.038
82	3885	0.022
4620	3390	0.068
2977	1823	0.070
44	778	0.066
3137	1343	0.007
4055	707	0.000
1102	2033	0.099
2062	4046	0.096
4832	2012	0.066
496	3246	0.073
4795	2134	0.085
4817	3722	0.059
737	1441	0.000
4383	2849	0.069
4675	5007	0.026
1833	4409	0.053
3246	1980	0.000
2564	4087	0.066
973	110	0.038
2358	2826	0.048
2412	617	0.053
3869	3925	0.077
56	2392	0.000
76	580	0.096
4659	1415	0.042
4404	3004	0.043
160	4218	0.012
845	1500	0.072
5	1441	0.079
3512	1535	0.093
854	5036	0.097
4844	1980	0.000
245	993	0.071
3729	3626	0.003
3637	2001	0.084
4389	4805	0.079
3795	2452	0.026
3117	59	0.079
572	2007	0.032
3174	351	0.093
993	2535	0.030
1789	1260	0.070
532	1161	0.069
140	171	0.074
2364	3210	0.100
4039	1759	0.033
3159	3537	0.073
4055	4921	0.000
4082	2056	0.067
1345	4292	0.017
1790	2445	0.008
3269	1188	0.054
4585	4922	0.029
371	1099	0.057
423	2341	0.088
4613	4877	0.004
887	2818	0.016
1061	707	0.000
4935	834	0.070
1870	2593	0.004
2213	3932	0.061
877	2969	0.088
3871	2393	0.063
1007	2345	0.009
3698	134	0.006
1188	3155	0.081
1929	4300	0.081
91	3168	0.093
2000	3918	0.018
1029	3662	0.048
45	1413	0.084
906	2603	0.012
1273	1770	0.088
1664	3520	0.024
2732	4469	0.003
4743	1997	0.067
2754	4472	0.060
1608	634	0.021
4373	1564	0.013
3074	3695	0.069
4466	2564	0.053
1609	634	0.021
2710	4156	0.096
4495	1089	0.002
4519	2098	0.090
1212	208	0.087
5001	400	0.094
1444	2235	0.063
4892	174	0.099
1739	3074	0.052
2797	4425	0.088
32	766	0.088
4269	2370	0.092
3975	617	0.046
2267	1624	0.095
1693	3198	0.093
4039	3740	0.008
3367	1116	0.085
3593	4911	0.067
451	844	0.034
1144	3653	0.037
1814	2875	0.017
664	660	0.098
1494	2612	0.069
3058	3969	0.079
1494	3492	0.062
3243	3151	0.079
2846	1668	0.000
796	2318	0.089
991	3713	0.038
5045	2715	0.000
3829	3301	0.028
1060	4812	0.076
3544	4372	0.066
3727	1656	0.063
3113	3787	0.010
1631	1435	0.067
161	4306	0.056
2798	1346	0.086
2983	2730	0.039
4237	1188	0.054
1545	1802	0.077
2784	2816	0.048
3050	1624	0.086
1457	2114	0.063
3172	327	0.010
622	3662	0.048
129	2920	0.094
375	2699	0.080
2850	2764	0.065
4962	3803	0.060
2187	2253	0.099
4939	4942	0.085
3285	879	0.063
4695	594	0.046
1812	1448	0.061
1799	1485	0.020
2506	3730	0.056
995	2364	0.092
3171	969	0.041
646	3059	0.004
4487	454	0.015
1119	184	0.065
1645	2585	0.027
3458	3661	0.007
2585	3074	0.069
4888	2603	0.100
3322	4911	0.066
1946	4411	0.000
2341	2294	0.005
1854	1679	0.063
200	1804	0.011
3063	2337	0.046
197	4991	0.063
4310	887	0.063
3322	2572	0.059
2413	3880	0.067
1445	1686	0.049
473	4885	0.085
4097	1758	0.091
2853	1884	0.005
190	1636	0.017
3027	3183	0.075
4743	1759	0.073
94	2447	0.007
4527	3239	0.097
4518	4531	0.088
1535	2977	0.032
3164	4567	0.083
4754	2523	0.095
317	2951	0.039
554	553	0.000
1129	5046	0.079
209	139	0.009
4062	3080	0.001
2337	4241	0.006
2396	2223	0.082
605	920	0.071
2367	2388	0.020
3678	475	0.075
177	4435	0.006
4802	1624	0.059
2262	4289	0.044
308	5001	0.084
1481	2620	0.094
3917	737	0.092
1293	4544	0.006
1844	3565	0.084
283	2646	0.076
424	3552	0.099
1041	2295	0.034
1041	664	0.013
780	3684	0.076
356	1481	0.000
2490	307	0.082
2295	2875	0.014
3508	4662	0.072
11	10	0.000
1483	845	0.066
1445	3749	0.055
529	2949	0.051
11	3730	0.065
861	3470	0.100
4138	2027	0.032
748	246	0.082
4935	737	0.000
3971	3211	0.047
1190	3830	0.067
2873	796	0.028
3027	4567	0.089
209	573	0.076
836	4457	0.072
4789	4821	0.085
4057	1890	0.096
3884	5035	0.000
8	1747	0.030
1296	4241	0.021
527	4835	0.088
3276	1857	0.018
454	3371	0.083
3531	100	0.009
1914	3138	0.046
129	2624	0.081
1907	3354	0.000
496	4476	0.073
4092	2817	0.043
1511	2184	0.002
1171	3977	0.082
2806	3469	0.078
1111	844	0.089
4112	2074	0.028
1628	2832	0.100
2564	4340	0.076
3661	2839	0.089
2309	1228	0.094
4707	149	0.023
920	4055	0.062
3373	501	0.074
1814	1747	0.037
1076	105	0.000
2271	3962	0.048
1	1715	0.045
3293	4397	0.098
1827	2235	0.080
861	3143	0.083
2331	14	0.016
93	3918	0.077
845	3801	0.078
111	1812	0.071
3164	3229	0.037
1270	3023	0.061
3050	3472	0.085
4024	4022	0.019
2171	5026	0.053
2749	2805	0.084
1212	1809	0.086
2047	1441	0.071
2176	3360	0.033
4404	1345	0.077
3129	5030	0.100
2269	4265	0.096
572	4927	0.010
3917	3661	0.044
180	795	0.074
2933	126	0.081
45	400	0.091
1980	3864	0.000
2710	857	0.097
2170	1019	0.094
2920	2276	0.003
3408	5026	0.099
2223	1258	0.061
1623	3565	0.069
4785	4674	0.097
4875	3871	0.061
1907	1736	0.000
1310	1318	0.012
1549	1721	0.039
3174	4531	0.020
4474	4756	0.093
3654	1509	0.042
132	2187	0.082
1262	4581	0.085
4478	4477	0.000
648	2676	0.093
900	529	0.040
1260	1686	0.098
892	2272	0.010
236	967	0.081
827	2126	0.005
3171	4060	0.005
1358	3455	0.071
1579	2187	0.083
626	1214	0.031
3654	4740	0.036
1860	865	0.045
4711	4241	0.010
2612	1844	0.093
1226	4069	0.087
3949	2794	0.046
132	1883	0.100
1388	4815	0.023
607	836	0.006
4888	211	0.098
213	3017	0.000
1494	4815	0.070
180	4492	0.043
3618	4986	0.086
1902	3661	0.048
174	4462	0.007
994	1930	0.098
2737	1161	0.020
3214	4980	0.005
995	711	0.061
1780	2624	0.007
3726	3433	0.038
2238	374	0.063
2695	1461	0.059
1023	3132	0.077
1759	3652	0.080
1061	622	0.000
128	917	0.046
93	4933	0.008
1517	4312	0.074
4628	3164	0.006
1638	223	0.005
4310	2818	0.046
3331	1138	0.008
605	3340	0.097
2748	3673	0.016
4883	45	0.091
4420	981	0.063
1700	1624	0.064
1225	3019	0.088
1631	4198	0.083
4630	3742	0.066
4081	4258	0.091
2572	859	0.067
1976	643	0.005
742	4836	0.018
1822	3925	0.005
1558	2780	0.066
4839	3403	0.001
1942	829	0.074
5046	324	0.078
4953	1732	0.002
4412	2005	0.091
2989	4193	0.074
861	851	0.038
4805	2893	0.097
2098	2241	0.010
3880	2571	0.077
2299	1968	0.066
3078	351	0.007
1300	1979	0.077
2673	3974	0.082
3599	3136	0.056
371	4311	0.091
4081	3108	0.050
942	325	0.000
2651	1223	0.000
3159	3927	0.015
1689	2417	0.099
2199	2999	0.028
33	1600	0.007
1972	1737	0.096
2851	4324	0.045
4481	878	0.008
3906	3820	0.081
4357	4475	0.055
920	1813	0.062
340	1495	0.039
2371	3291	0.087
2175	2751	0.002
103	4671	0.020
56	3864	0.000
4988	424	0.052
3869	1407	0.038
2073	737	0.000
1826	142	0.073
1781	2351	0.010
1826	766	0.078
91	2172	0.029
875	241	0.083
3512	881	0.095
3664	2510	0.087
1515	3732	0.071
3226	2318	0.070
726	1558	0.086
251	4685	0.087
4740	2647	0.038
482	1294	0.070
3092	4852	0.063
2999	4984	0.019
1964	1622	0.013
883	1318	0.074
1385	1160	0.061
2107	3292	0.054
2653	3528	0.000
1810	3198	0.095
1613	2153	0.017
3337	1507	0.026
1041	3133	0.007
4803	4141	0.072
2199	4087	0.094
3593	2572	0.056
56	4476	0.000
1912	482	0.026
3040	1179	0.035
3545	1018	0.096
1998	1737	0.073
4916	269	0.005
4435	2452	0.066
3588	4394	0.089
2308	3549	0.076
4487	3371	0.087
4398	4591	0.016
2829	1867	0.011
3840	3923	0.009
4271	1329	0.080
4404	3923	0.051
5021	4912	0.083
4504	3504	0.074
3959	1715	0.083
4486	617	0.074
272	1158	0.060
85	4502	0.051
2026	2276	0.013
3331	3248	0.076
950	1318	0.074
4784	3019	0.006
555	3552	0.011
4962	4814	0.060
1421	3223	0.017
1034	2611	0.092
3500	1415	0.088
177	3116	0.016
14	3594	0.015
183	4555	0.014
3408	4265	0.097
3139	2977	0.004
415	4267	0.079
357	4223	0.084
2773	3143	0.079
21	4969	0.083
3602	3305	0.071
1132	4216	0.098
4195	2151	0.045
716	2767	0.079
1461	1624	0.080
818	4487	0.085
815	581	0.053
3582	1308	0.027
174	1660	0.043
1435	4198	0.043
1142	4999	0.019
1695	2258	0.033
4812	2054	0.017
2199	2809	0.081
3470	2005	0.017
886	834	0.070
851	2857	0.042
65	1125	0.004
4373	2934	0.088
10	1884	0.065
183	829	0.027
3654	1787	0.013
4962	834	0.024
1956	4960	0.095
1527	59	0.099
4057	2223	0.081
711	185	0.053
283	1522	0.094
4701	3132	0.005
411	913	0.040
4631	2611	0.041
2482	1705	0.071
502	3017	0.000
2749	3943	0.083
3001	87	0.043
1609	3229	0.011
593	3731	0.005
1272	1253	0.003
742	1207	0.082
4398	1695	0.043
2370	4363	0.087
2422	961	0.056
1753	1598	0.091
301	1636	0.024
2082	4332	0.061
4300	4884	0.080
230	1099	0.058
1224	3918	0.000
3338	2223	0.088
3601	3801	0.098
2312	1376	0.060
39	5030	0.077
1635	2523	0.044
1628	2144	0.100
1419	51	0.025
51	50	0.000
797	3167	0.022
1223	1978	0.000
1029	213	0.000
2752	4170	0.063
2021	3974	0.079
103	178	0.096
950	766	0.009
4259	2805	0.062
2748	4326	0.002
1837	1360	0.007
93	160	0.004
1731	3906	0.072
3063	4712	0.030
4153	634	0.075
1715	149	0.073
3284	4873	0.094
4844	3017	0.000
3512	160	0.085
800	2223	0.007
5011	272	0.100
143	493	0.044
1451	2196	0.008
3330	1578	0.066
320	4765	0.077
435	3246	0.000
811	4939	0.071
4097	4896	0.086
132	2865	0.018
3950	4087	0.059
2276	1809	0.087
1435	1997	0.026
389	1343	0.000
4855	1891	0.061
2773	650	0.013
867	2660	0.099
45	3734	0.092
1600	4071	0.065
742	1258	0.061
3874	1899	0.067
3210	711	0.087
3063	4803	0.089
4888	1974	0.019
503	2750	0.063
855	3602	0.076
4808	4241	0.072
2599	3846	0.083
1570	3532	0.087
3376	2143	0.088
3434	2318	0.017
1262	3493	0.089
4057	3678	0.074
1732	3136	0.029
1510	1109	0.000
3678	888	0.068
4832	3222	0.065
2817	2892	0.081
3041	2832	0.044
5021	1972	0.093
4013	3888	0.040
3457	2427	0.028
4633	3357	0.082
3899	4300	0.016
3603	3649	0.077
598	3684	0.085
3735	4463	0.065
3591	714	0.042
2645	4894	0.013
1535	1982	0.084
1812	4087	0.091
4075	2232	0.073
133	3740	0.080
2987	2603	0.084
1947	588	0.049
906	867	0.093
3593	4097	0.000
828	1705	0.003
4347	4878	0.074
4057	2752	0.004
1683	3253	0.070
3068	779	0.061
556	2070	0.001
2880	1705	0.009
