1255	4205	1
449	1817	1
972	4682	4
449	1813	1
11	4777	1
917	2702	1
4081	4515	1
1937	2692	1
865	1145	2
375	723	1
1937	3124	1
652	3560	2
1619	3560	1
1959	3624	1
2011	4205	1
1768	3822	1
4249	4827	1
953	1967	1
2254	2692	1
2702	2712	1
419	1226	1
354	4455	1
389	4857	1
1645	2660	2
1645	2661	2
3583	4272	1
375	3593	1
1092	4496	1
2661	4245	2
11	2346	1
628	2215	1
2661	4249	1
973	4253	1
183	2022	1
1787	2215	1
1406	4080	1
2661	3624	1
3508	4975	1
3508	4973	1
3508	4971	1
1063	1937	1
357	939	2
1645	1813	2
999	2987	1
1645	1817	1
3103	4973	1
3559	4049	1
3103	4971	2
3103	4975	1
275	502	1
1822	4682	2
939	1573	3
2525	4400	1
3103	3987	1
3103	3988	1
723	2692	2
628	2261	1
11	2963	2
652	4109	1
628	2268	1
2702	3147	1
3246	4390	2
3246	4392	1
2987	3633	1
169	586	1
611	3984	1
3157	3593	1
723	2963	2
1688	3822	1
3975	4400	1
420	999	1
1094	1959	1
4147	4350	1
4147	4356	1
2549	3785	1
389	1015	1
2124	4777	1
274	4259	1
274	4253	1
953	4259	1
611	4514	2
953	4253	1
3842	4645	1
22	2399	1
586	4236	1
162	2159	1
3431	4836	1
652	4814	1
1080	3338	1
1967	4390	1
3743	3793	1
161	2276	1
865	4878	2
973	1619	1
1813	2215	2
118	4891	1
536	4557	1
723	4526	1
2098	3984	1
2701	3978	1
955	2536	1
955	2538	1
1063	3793	1
4253	4827	2
2101	3678	1
955	4975	1
955	4973	1
955	4971	1
2904	4557	2
4557	4682	3
169	1817	1
4259	4557	3
1822	2377	1
4148	4735	1
195	4017	1
195	4019	1
22	274	1
22	275	2
1063	1150	1
3052	4938	1
2268	2399	1
3052	4937	1
999	2161	1
1573	1688	1
973	4514	2
3978	4152	1
2538	4017	2
1768	2836	1
2538	4019	1
3124	4603	1
3984	4148	1
924	4679	1
2276	4147	1
3624	4562	1
3103	4562	2
134	209	1
4049	4259	1
4049	4253	1
11	1080	2
2276	3737	1
258	495	1
4301	4975	1
4301	4971	1
2055	4272	1
1905	2712	1
3842	4562	1
169	1616	1
1150	4702	1
3052	4205	1
3052	4209	1
1255	4682	1
4049	4392	1
4705	4735	1
2538	4901	1
573	2692	1
881	2538	1
2055	4891	1
1616	4827	1
484	1688	1
2712	4253	1
924	2319	1
354	1768	1
2712	4259	2
101	389	1
258	3559	1
209	967	2
2536	4400	1
4088	4971	1
3970	4777	1
1688	4857	2
1617	2055	1
3124	3836	1
22	2987	1
2159	4245	1
81	3246	1
502	2055	1
2159	2836	2
3978	4937	1
398	419	1
3978	4938	2
217	4236	1
4019	4576	1
1667	2963	1
2963	3369	1
168	4777	1
637	3583	1
1817	3200	1
1667	4496	1
258	1573	1
1573	1813	1
1573	1817	2
1937	4110	1
209	4249	1
3338	3398	2
209	4245	2
843	4151	1
843	4152	1
217	4496	1
183	4702	2
917	2276	1
183	4705	2
4350	4576	2
2022	4437	1
843	3726	1
2022	4438	1
893	2780	1
723	4682	6
2261	4262	1
354	628	1
4219	4645	1
897	2661	2
897	2660	2
275	2780	1
652	2768	1
1817	2159	2
83	1543	1
917	4262	1
22	3323	1
4702	4901	1
1773	4836	1
4080	4095	1
1405	4152	1
1617	4095	1
3583	3978	1
3583	3977	2
3583	3975	1
275	4259	1
1015	4152	1
2124	3103	1
1616	2904	1
611	2616	1
1100	3593	1
3246	4152	1
3246	4151	1
1209	4682	1
274	416	1
1667	4938	1
1667	4935	1
967	2712	1
1029	1959	1
4017	4777	1
565	3578	1
195	2692	2
258	924	1
3338	3836	2
420	2276	1
4205	4819	1
4205	4814	2
3508	4400	1
1959	3807	1
389	1255	1
183	2161	1
1406	4891	1
4576	4603	1
416	2124	1
389	4557	1
419	1405	1
3246	4843	1
3211	4272	1
667	3157	1
723	4320	1
2844	3978	1
419	4152	1
3785	4100	1
118	4562	1
2011	2536	1
2011	2538	1
1773	4017	1
1015	4819	1
101	1688	1
3161	4809	2
81	4081	1
81	4080	1
81	4088	1
1937	2159	3
502	4209	1
4819	4843	1
502	4205	1
1617	4109	1
597	2702	1
973	4702	2
2616	4272	1
416	4205	2
972	3124	1
357	4236	2
4088	4253	1
502	1787	1
162	1150	1
134	1317	1
420	4971	1
1768	3988	1
1768	3987	1
972	973	4
3235	4253	1
723	4819	2
723	4814	1
1405	3356	1
3235	4259	1
268	1688	1
217	3618	1
652	3151	3
939	3560	2
2616	4496	1
628	1573	1
843	973	1
843	972	2
3	973	2
3	972	1
2904	4147	1
3369	3836	2
1959	3785	1
3459	4272	1
183	1255	1
2055	3970	1
2055	3975	1
2055	3978	2
1317	1514	1
2549	3211	2
3987	4857	1
375	3147	2
999	4819	1
1397	3369	2
2399	4055	1
1905	2659	1
275	1787	1
939	2215	3
967	4827	1
967	3836	1
354	4645	1
217	1063	1
2536	4645	1
560	1937	2
484	2357	1
1063	3200	1
1513	1937	1
1100	4496	1
3012	4392	1
3012	4390	1
2660	3984	2
3161	3246	1
502	2692	1
4110	4437	1
4110	4438	1
1080	3988	1
1787	2022	1
1080	3987	1
1817	4514	1
1822	4735	1
274	354	1
274	357	1
3246	4455	2
3431	4979	1
4017	4259	3
3431	4971	1
22	2215	3
3431	4975	1
2963	3161	1
924	2844	1
967	2055	2
2525	4679	1
3136	3743	1
3012	4935	1
2055	2319	1
723	3136	1
760	3459	1
2303	4938	1
1645	3369	1
162	2346	1
2303	4935	2
2303	4937	1
2659	3851	1
2399	3851	1
1688	3618	1
375	1959	1
3624	4843	1
3970	4891	1
2303	2477	4
354	420	1
967	4973	2
1080	2768	1
4827	4901	1
1688	2055	2
3235	3836	1
4190	4216	1
134	4347	1
1813	2022	1
967	4049	1
939	3970	1
939	3975	2
939	3977	3
939	3978	2
924	4191	1
3743	4777	1
560	2712	1
275	4017	1
2659	4857	1
22	4827	1
275	4019	1
2768	4055	1
1688	4645	1
687	3518	2
536	2399	1
2661	3836	3
972	3518	3
81	3851	1
536	3624	1
2525	3147	1
419	967	1
3103	4515	1
1145	2780	1
3103	4718	1
1255	4236	1
4301	4836	1
3842	4249	1
3593	3978	1
3440	4562	1
3743	4487	1
3842	4245	1
449	2005	1
2477	3211	1
843	3103	2
1145	4209	1
1145	4205	3
3323	3459	1
1617	2159	1
2161	2319	1
274	1959	1
4152	4702	1
3560	4437	1
3560	4438	1
118	3235	1
2161	2702	2
3103	3727	1
3103	3726	1
2477	4557	3
4354	4836	1
637	1937	1
3151	4245	1
354	3578	1
1616	2780	1
1029	2011	1
2745	2836	1
1667	3136	1
924	2101	1
2377	2572	2
2987	4514	2
949	3726	2
760	1959	1
760	3151	1
1573	3624	1
760	3157	1
2712	3103	1
1616	2254	2
893	2377	3
101	2357	1
917	3469	1
2712	4777	1
509	4191	1
2746	4857	2
2661	4705	4
2659	4443	1
1406	3851	1
560	4514	2
161	881	1
1667	4350	1
4557	4827	2
2226	3147	1
1667	4354	1
268	967	1
3369	3624	1
723	1688	2
1619	4272	1
354	2768	1
1884	2963	1
2692	4049	1
168	217	1
565	1817	1
217	939	1
3276	3398	1
1619	3136	1
2746	4320	1
274	3624	1
183	4515	1
183	4514	2
1619	2844	1
2215	4209	1
2215	4205	3
3200	3398	1
739	4209	1
416	3151	1
217	3369	1
3276	3978	1
22	3518	2
565	2549	1
586	4718	1
2746	3052	1
1817	2477	2
897	4719	2
1015	2549	1
1573	4901	1
4205	4991	1
23	268	1
967	1768	1
1773	3211	1
999	1773	1
502	2904	1
1405	3978	1
1817	3988	1
1817	3987	1
209	2055	2
1817	3984	1
1080	4645	1
652	1768	1
1080	3618	1
597	3151	1
1255	2746	1
134	3276	1
597	955	1
274	4049	1
275	865	2
972	4935	2
972	4937	1
972	4938	1
416	2357	1
11	843	1
1091	2549	1
3398	4272	1
999	4205	2
1817	4455	1
1080	4397	1
652	955	1
1080	4392	1
1080	4390	2
2702	3842	1
2538	4095	2
955	2963	1
2055	3356	1
2276	3211	1
11	4679	1
3369	3578	1
416	4901	1
2836	4719	2
118	917	1
4219	4819	1
3785	4191	1
2124	4055	1
3398	3727	1
3398	3726	1
4081	4205	1
2836	3842	1
1406	3338	1
419	1619	1
447	4645	1
4303	4557	1
495	3151	1
3822	4827	1
2011	4514	1
2011	4515	1
1768	3559	1
2101	4556	1
897	3978	1
217	586	1
897	3977	2
4080	4702	1
527	2268	1
1029	4562	1
4390	4991	1
161	4515	1
161	4514	1
2055	2904	2
416	4019	1
2268	2768	1
416	4017	2
973	4935	1
4562	4682	3
652	3052	1
4259	4857	1
2661	3583	2
999	4991	1
2836	3151	3
637	949	2
1066	4437	1
1066	4438	1
1405	3147	1
3624	4190	1
939	2538	3
3987	4515	1
939	2536	1
1397	4110	1
258	2745	1
258	2746	2
2661	2987	2
357	3398	1
1063	2055	1
2712	4245	1
1773	1959	1
3012	4219	1
3012	4216	1
2055	4991	1
1822	2254	2
11	3508	1
118	2963	1
1959	3246	2
1317	3793	1
687	1792	1
1066	2538	2
3103	4843	1
4249	4400	1
3	1813	1
420	4152	1
420	4151	1
560	1743	1
2346	4095	1
2794	3987	1
2794	3988	1
723	2456	1
3822	4055	1
1773	3559	1
739	4055	1
275	2538	2
2161	3356	1
2055	2124	1
2661	3200	1
4245	4719	1
4245	4718	1
4245	4717	1
597	3211	1
1146	3084	1
4151	4249	1
2835	4562	1
2124	3822	1
2660	4262	2
22	2005	2
3970	4443	1
3978	4253	1
4055	4443	1
2346	4973	1
2836	4836	2
2538	2702	1
586	2661	1
3851	4843	1
939	3624	1
2377	4262	3
3559	3618	1
1616	3052	1
2660	4191	1
2538	4705	2
2538	4702	2
3160	4236	1
3147	3807	1
447	1066	1
3508	4088	1
195	4526	1
4645	4937	1
4645	4935	2
134	2101	1
4645	4938	1
2124	4973	1
2692	3124	1
1596	4682	1
3151	4857	2
2768	4151	1
2768	4152	1
1768	3052	1
3560	4975	1
3560	4971	1
3560	4973	1
23	3136	1
3338	4819	2
2525	3338	1
3743	4526	1
1102	4937	1
1102	4935	1
1616	4080	1
3726	4717	2
3726	4719	4
2712	4151	1
1102	4938	1
1573	2346	1
2303	3578	1
1091	3785	1
449	3560	1
1617	1905	1
1100	3147	1
3052	4514	1
3052	4515	2
22	1752	1
2660	3323	1
2780	4095	1
357	4718	1
357	4719	1
81	4236	1
3836	4975	2
398	3157	1
3836	4971	3
3836	4973	2
3988	4190	1
565	4259	2
565	4253	2
4151	4392	1
4151	4390	1
1573	2835	1
1573	2836	3
3618	4017	1
2303	4645	2
118	389	1
351	4719	1
1573	3124	1
3	2572	2
3323	3398	1
351	4717	1
973	3822	1
973	3829	1
209	274	1
209	275	2
2844	3211	1
4205	4515	1
4205	4514	3
161	1773	1
1743	2254	1
509	4019	1
2215	4819	1
1688	2963	2
217	1150	1
2659	3726	3
2659	3727	2
972	4603	2
447	2572	1
81	4901	1
2005	4514	1
3084	4110	1
183	4236	3
917	2780	1
1817	2254	2
1317	2226	1
354	3727	1
2022	4320	1
4088	4392	1
2702	4827	1
4088	4390	1
168	1015	1
3618	4901	1
527	611	1
3338	4049	1
955	1029	1
597	1029	1
1667	2972	1
893	1397	1
11	4991	1
3785	4347	1
3200	4049	1
739	2303	5
1550	1701	1
168	4682	1
449	4216	1
939	3469	3
1317	4979	1
447	4938	1
1317	4975	1
1317	4973	1
1317	4971	1
2549	4938	1
398	3978	1
449	3975	1
1619	2659	1
449	3977	1
652	2659	3
11	268	1
2549	4935	2
162	4080	1
162	4081	1
162	4088	1
23	2616	1
3583	4147	1
3583	4148	1
603	2215	1
2399	4973	1
2399	4971	1
2399	4975	1
162	4557	2
1768	4049	1
999	2904	1
3246	4645	2
2572	4272	3
967	2303	1
917	2659	2
3200	3211	1
183	2536	1
183	2538	2
209	3200	1
23	652	2
2261	4603	1
1817	2538	2
1405	4390	1
1405	4397	1
1619	1688	1
416	3726	1
416	3727	1
597	2904	1
420	917	1
586	3737	1
81	3103	1
2746	3246	1
723	2616	1
967	2226	1
495	4400	1
760	3807	1
4392	4843	1
1813	2525	2
967	3578	1
4209	4557	1
2972	3147	1
967	1596	1
527	2836	1
2692	3052	1
118	4819	1
4259	4262	1
973	2124	1
1822	2661	2
1822	2660	1
1080	4055	1
2702	4991	1
597	2011	1
1063	1406	1
22	760	1
972	4209	3
495	2124	1
3431	4216	1
1768	2525	1
495	3836	1
4236	4935	2
4236	4937	1
357	416	2
4236	4938	1
2702	2904	1
1645	1792	1
1397	2303	2
3469	4766	1
162	1792	1
389	2549	1
739	4487	1
3369	4809	1
536	939	1
2101	4320	1
2268	3338	1
2215	3743	1
357	2660	1
357	2661	2
953	3398	1
1063	4152	1
1406	3103	1
1063	4151	1
3200	4901	1
597	999	1
416	1817	2
3726	4557	3
416	1813	1
2399	4562	1
4390	4819	2
1150	1959	1
611	4272	1
258	760	1
3726	4080	1
3743	4055	1
2525	4836	2
258	3624	1
968	2659	1
1617	4562	2
2268	4645	1
2661	3469	3
4152	4249	1
4514	4836	1
118	1573	1
4152	4245	1
1959	4151	1
1959	4152	2
2660	3124	1
2536	2702	1
1066	3583	2
3151	3678	1
3235	3559	1
1397	4095	2
